trip_id,route_id,service_id,direction_id,shape_id,trip_headsign,trip_short_name,wheelchair_accessible,bikes_allowed,block_id,trip_headsign_code
Saturday-Sa-1-A-OB-1642-4edf06b,1,Saturday,0,1-A-OB,To Butler Plaza,1,0,0,,
Reduced_Service-Weekday-7-A-IB-0630-4ee2129,7,Reduced_Service,1,7-A-IB,To Downtown Station,7,0,0,,
Weekday-Weekday-38-A-OB-2106-4ee5edc,38,Weekday,0,38-A-OB,To Gainesville Place,38,0,0,,
Saturday-Sa-5-A-OB-1610-4f04647,5,Saturday,0,5-A-OB,To Oaks Mall,5,0,0,,
Weekday-Weekday-38-A-IB-1730-4f06c72,38,Weekday,1,38-A-IB,To The Hub,38,0,0,,
Weekday-Weekday-13-A-IB-0847-4f0bcd1,13,Weekday,1,13-A-IB,To US 441,13,0,0,,
Weekday-Weekday-13-A-OB-1527-4f1d5f3,13,Weekday,0,13-A-OB,To Alight Apts,13,0,0,,
Weekday-Weekday-13-A-OB-1105-4f228c3,13,Weekday,0,13-A-OB,To Alight Apts,13,0,0,,
Weekday-Weekday-12-A-IB-1852-4f228e4,12,Weekday,1,12-A-IB,To The Hub,12,0,0,,
Weekday-Weekday-37-A-OB-0940-4f35a3e,37,Weekday,0,37-A-OB,To Butler Plaza,37,0,0,,
Weekday-Weekday-38-A-OB-0842-4f4436c,38,Weekday,0,38-A-OB,To Gainesville Place,38,0,0,,
Saturday-Sa-126-A-IB-1520-4f4d3d8,126,Saturday,1,126-A-IB,To Sorority Row,126,0,0,,
Weekday-Weekday-17-A-IB-0652-4f58618,17,Weekday,1,17-A-IB,To Beaty Towers,17,0,0,,
Saturday-Sa-13-A-IB-1605-4f75d7b,13,Saturday,1,13-A-IB,To US 441,13,0,0,,
Reduced_Service-Weekday-23-A-OB-2130-4f7c7fb,23,Reduced_Service,0,23-A-OB,To Santa Fe College,23,0,0,,
Weekday-Weekday-1-A-IB-0815-4f9c733,1,Weekday,1,1-A-IB,To Downtown Station,1,0,0,,
Weekday-Weekday-11-A-OB-1100-4fb6c77,11,Weekday,0,11-A-OB,To Eastwood Meadows,11,0,0,,
Reduced_Service-Weekday-75-A-OB-1315-4fbf674,75,Reduced_Service,0,75-A-OB,To Butler Plaza,75,0,0,,
Saturday-Sa-10-A-OB-1400-4fc7dc9,10,Saturday,0,10-A-OB,To Santa Fe College,10,0,0,,
Weekday-Weekday-23-A-OB-2130-4fcaf23,23,Weekday,0,23-A-OB,To Santa Fe College,23,0,0,,
Sunday-Su-37-A-OB-1155-4fe4300,37,Sunday,0,37-A-OB,To Butler Plaza,37,0,0,,
Weekday-Weekday-37-A-OB-2055-500ee51,37,Weekday,0,37-A-OB,To Butler Plaza,37,0,0,,
Saturday-Sa-33-A-OB-0900-500ffd5,33,Saturday,0,33-A-OB,To The Hub,33,0,0,,
Saturday-Sa-20-A-IB-0730-50490dc,20,Saturday,1,20-A-IB,To Oaks Mall,20,0,0,,
Reduced_Service-Weekday-13-A-OB-1450-504bad5,13,Reduced_Service,0,13-A-OB,To Alight Apts,13,0,0,,
Reduced_Service-Weekday-15-A-IB-1234-5051513,15,Reduced_Service,1,15-A-IB,To Downtown Station,15,0,0,,
Saturday-Sa-17-A-OB-1310-5064217,17,Saturday,0,17-A-OB,To Downtown Station,17,0,0,,
Weekday-Weekday-33-A-IB-0840-5064f98,33,Weekday,1,33-A-IB,To Butler Plaza,33,0,0,,
Reduced_Service-Weekday-26-A-IB-1457-506a1b7,26,Reduced_Service,1,26-A-IB,To Downtown Station,26,0,0,,
Reduced_Service-Weekday-15-A-OB-1800-508446c,15,Reduced_Service,0,15-A-OB,To NW 13th St,15,0,0,,
Saturday-Sa-3-A-IB-1330-5099819,3,Saturday,1,3-A-IB,To Downtown Station,3,0,0,,
Weekday-Weekday-20-A-IB-1230-50b1745,20,Weekday,1,20-A-IB,To Oaks Mall,20,0,0,,
Weekday-Weekday-1-A-IB-1057-50b618b,1,Weekday,1,1-A-IB,To Downtown Station,1,0,0,,
Weekday-Weekday-20-A-OB-1442-50b94e2,20,Weekday,0,20-A-OB,To Reitz Union,20,0,0,,
Weekday-Weekday-20-A-OB-1042-50c5f5e,20,Weekday,0,20-A-OB,To Reitz Union,20,0,0,,
Weekday-Weekday-7-A-IB-1630-50c7f44,7,Weekday,1,7-A-IB,To Downtown Station,7,0,0,,
Weekday-Weekday-23-A-OB-1930-50f6ebc,23,Weekday,0,23-A-OB,To Santa Fe College,23,0,0,,
Sunday-Su-38-A-IB-1230-5127756,38,Sunday,1,38-A-IB,To The Hub,38,0,0,,
Weekday-Weekday-7-A-OB-1200-513ad1a,7,Weekday,0,7-A-OB,To Eastwood Meadows,7,0,0,,
Weekday-Weekday-9-A-OB-2238-514328b,9,Weekday,0,9-A-OB,To Hunters Run,9,0,0,,
Weekday-Weekday-13-A-IB-1617-514e151,13,Weekday,1,13-A-IB,To US 441,13,0,0,,
Reduced_Service-Weekday-75-A-IB-1730-51601cd,75,Reduced_Service,1,75-A-IB,To Oaks Mall,75,0,0,,
Reduced_Service-Weekday-7-A-IB-1830-5168245,7,Reduced_Service,1,7-A-IB,To Downtown Station,7,0,0,,
Weekday-Weekday-37-A-IB-2200-517b8d7,37,Weekday,1,37-A-IB,To Reitz Union,37,0,0,,
Saturday-Sa-75-A-OB-1015-517f81d,75,Saturday,0,75-A-OB,To Butler Plaza,75,0,0,,
Weekday-Weekday-17-A-OB-1910-518c78f,17,Weekday,0,17-A-OB,To Downtown Station,17,0,0,,
Reduced_Service-Weekday-20-A-IB-0842-51b7a0a,20,Reduced_Service,1,20-A-IB,To Oaks Mall,20,0,0,,
Reduced_Service-Weekday-20-A-IB-1554-51d8603,20,Reduced_Service,1,20-A-IB,To Oaks Mall,20,0,0,,
Saturday-Sa-126-A-IB-1840-51f20ce,126,Saturday,1,126-A-IB,To Sorority Row,126,0,0,,
Saturday-Sa-33-A-IB-0840-51f59d3,33,Saturday,1,33-A-IB,To Butler Plaza,33,0,0,,
Weekday-Weekday-38-A-IB-1658-5223957,38,Weekday,1,38-A-IB,To The Hub,38,0,0,,
Reduced_Service-Weekday-12-A-IB-1622-5245bf6,12,Reduced_Service,1,12-A-IB,To The Hub,12,0,0,,
Reduced_Service-Weekday-15-A-IB-1604-524fcb7,15,Reduced_Service,1,15-A-IB,To Downtown Station,15,0,0,,
Weekday-Weekday-5-A-OB-1650-5255d08,5,Weekday,0,5-A-OB,To Oaks Mall,5,0,0,,
Saturday-Sa-8-A-OB-1720-52793ba,8,Saturday,0,8-A-OB,To N Walmart,8,0,0,,
Weekday-Weekday-37-A-IB-1045-52b6573,37,Weekday,1,37-A-IB,To Reitz Union,37,0,0,,
Weekday-Weekday-13-A-IB-1527-52b8a48,13,Weekday,1,13-A-IB,To US 441,13,0,0,,
Weekday-Weekday-8-A-OB-0650-52c0d16,8,Weekday,0,8-A-OB,To N Walmart,8,0,0,,
Weekday-Weekday-12-A-IB-1352-5300681,12,Weekday,1,12-A-IB,To The Hub,12,0,0,,
Reduced_Service-Weekday-5-A-OB-2000-530c645,5,Reduced_Service,0,5-A-OB,To Oaks Mall,5,0,0,,
Weekday-Weekday-38-A-OB-1426-5317a1f,38,Weekday,0,38-A-OB,To Gainesville Place,38,0,0,,
Weekday-Weekday-13-A-OB-1745-531ce70,13,Weekday,0,13-A-OB,To Alight Apts,13,0,0,,
Saturday-Sa-13-A-IB-1310-532672f,13,Saturday,1,13-A-IB,To US 441,13,0,0,,
Reduced_Service-Weekday-75-A-IB-1700-53326ef,75,Reduced_Service,1,75-A-IB,To Oaks Mall,75,0,0,,
Reduced_Service-Weekday-13-A-OB-2015-533803e,13,Reduced_Service,0,13-A-OB,To Alight Apts,13,0,0,,
Reduced_Service-Weekday-23-A-IB-1400-53410d4,23,Reduced_Service,1,23-A-IB,To Butler Plaza,23,0,0,,
Reduced_Service-Weekday-26-A-IB-1717-534d284,26,Reduced_Service,1,26-A-IB,To Downtown Station,26,0,0,,
Reduced_Service-Weekday-6-A-OB-1400-5365aa2,6,Reduced_Service,0,6-A-OB,To N Walmart,6,0,0,,
Weekday-Weekday-15-A-OB-0600-536bd2e,15,Weekday,0,15-A-OB,To NW 13th St,15,0,0,,
Reduced_Service-Weekday-33-A-OB-0810-5374a0e,33,Reduced_Service,0,33-A-OB,To The Hub,33,0,0,,
Sunday-Su-15-A-OB-1000-5382681,15,Sunday,0,15-A-OB,To NW 13th St,15,0,0,,
Saturday-Sa-12-A-IB-1422-5397c20,12,Saturday,1,12-A-IB,To The Hub,12,0,0,,
Weekday-Weekday-12-A-IB-1122-53bf911,12,Weekday,1,12-A-IB,To The Hub,12,0,0,,
Reduced_Service-Weekday-33-A-IB-1430-5412b32,33,Reduced_Service,1,33-A-IB,To Butler Plaza,33,0,0,,
Saturday-Sa-37-A-OB-1125-5420042,37,Saturday,0,37-A-OB,To Butler Plaza,37,0,0,,
Weekday-Weekday-78-A-IB-1015-5435ed8,78,Weekday,1,78-A-IB,To Santa Fe,78,0,0,,
Reduced_Service-Weekday-15-A-IB-2227-546505f,15,Reduced_Service,1,15-A-IB,To Downtown Station,15,0,0,,
Saturday-Sa-33-A-OB-0950-5465589,33,Saturday,0,33-A-OB,To The Hub,33,0,0,,
Weekday-Weekday-5-A-IB-2130-546a474,5,Weekday,1,5-A-IB,To Downtown Station,5,0,0,,
Sunday-Su-126-A-IB-1600-5476e82,126,Sunday,1,126-A-IB,To Sorority Row,126,0,0,,
Saturday-Sa-3-A-IB-1030-5483f62,3,Saturday,1,3-A-IB,To Downtown Station,3,0,0,,
Reduced_Service-Weekday-15-A-OB-1455-549fe48,15,Reduced_Service,0,15-A-OB,To NW 13th St,15,0,0,,
Weekday-Weekday-1-A-OB-2018-54a464c,1,Weekday,0,1-A-OB,To Butler Plaza,1,0,0,,
Reduced_Service-Weekday-75-A-OB-0845-54b20d6,75,Reduced_Service,0,75-A-OB,To Butler Plaza,75,0,0,,
Weekday-Weekday-10-A-OB-1535-54da315,10,Weekday,0,10-A-OB,To Santa Fe College,10,0,0,,
Reduced_Service-Weekday-33-A-IB-2020-5522c0e,33,Reduced_Service,1,33-A-IB,To Butler Plaza,33,0,0,,
Weekday-Weekday-10-A-OB-0945-55352ca,10,Weekday,0,10-A-OB,To Santa Fe College,10,0,0,,
Weekday-Weekday-12-A-OB-1350-555d2bf,12,Weekday,0,12-A-OB,To Dollar General,12,0,0,,
Weekday-Weekday-12-A-IB-0807-555e310,12,Weekday,1,12-A-IB,To The Hub,12,0,0,,
Weekday-Weekday-23-A-IB-1230-556669b,23,Weekday,1,23-A-IB,To Butler Plaza,23,0,0,,
Weekday-Weekday-52-A-IB-1300-556dce2,52,Weekday,1,52-A-IB,To Reitz Union,52,0,0,,
Weekday-Weekday-13-A-IB-1707-558a717,13,Weekday,1,13-A-IB,To US 441,13,0,0,,
Saturday-Sa-17-A-OB-1350-55938b9,17,Saturday,0,17-A-OB,To Downtown Station,17,0,0,,
Reduced_Service-Weekday-17-A-IB-1052-5594688,17,Reduced_Service,1,17-A-IB,To Beaty Towers,17,0,0,,
Weekday-Weekday-23-A-OB-1730-55e92f5,23,Weekday,0,23-A-OB,To Santa Fe College,23,0,0,,
Reduced_Service-Weekday-75-A-OB-1445-560d759,75,Reduced_Service,0,75-A-OB,To Butler Plaza,75,0,0,,
Saturday-Sa-126-A-IB-1320-560fe8e,126,Saturday,1,126-A-IB,To Sorority Row,126,0,0,,
Saturday-Sa-11-A-OB-1700-561cdf3,11,Saturday,0,11-A-OB,To Eastwood Meadows,11,0,0,,
Weekday-Weekday-76-A-IB-1030-5627c1e,76,Weekday,1,76-A-IB,To Santa Fe,76,0,0,,
Weekday-Weekday-52-A-IB-0900-562ccb2,52,Weekday,1,52-A-IB,To Reitz Union,52,0,0,,
Saturday-Sa-26-A-IB-1130-564cbc7,26,Saturday,1,26-A-IB,To Downtown Station,26,0,0,,
Reduced_Service-Weekday-11-A-IB-1330-565b108,11,Reduced_Service,1,11-A-IB,To Downtown Station,11,0,0,,
Weekday-Weekday-15-A-OB-0830-567563c,15,Weekday,0,15-A-OB,To NW 13th St,15,0,0,,
Saturday-Sa-7-A-IB-1730-5690a4f,7,Saturday,1,7-A-IB,To Downtown Station,7,0,0,,
Weekday-Weekday-23-A-IB-1330-5693700,23,Weekday,1,23-A-IB,To Butler Plaza,23,0,0,,
Sunday-Su-43-A-OB-1630-56a99bc,43,Sunday,0,43-A-OB,To Santa Fe College,43,0,0,,
Weekday-Weekday-118-A-OB-1540-56d1692,118,Weekday,0,118-A-OB,To Cultural Plaza,118,0,0,,
Reduced_Service-Weekday-33-A-IB-1455-56ded56,33,Reduced_Service,1,33-A-IB,To Butler Plaza,33,0,0,,
Reduced_Service-Weekday-26-A-IB-1130-56ea9a7,26,Reduced_Service,1,26-A-IB,To Downtown Station,26,0,0,,
Sunday-Su-37-A-OB-1055-56f1930,37,Sunday,0,37-A-OB,To Butler Plaza,37,0,0,,
Sunday-Su-26-A-IB-1530-5717a3c,26,Sunday,1,26-A-IB,To Downtown Station,26,0,0,,
Reduced_Service-Weekday-38-A-IB-1206-5721614,38,Reduced_Service,1,38-A-IB,To The Hub,38,0,0,,
Weekday-Weekday-12-A-OB-1650-573d3ce,12,Weekday,0,12-A-OB,To Dollar General,12,0,0,,
Reduced_Service-Weekday-17-A-IB-1252-5756ca0,17,Reduced_Service,1,17-A-IB,To Beaty Towers,17,0,0,,
Reduced_Service-Weekday-37-A-IB-1830-5759660,37,Reduced_Service,1,37-A-IB,To Reitz Union,37,0,0,,
Reduced_Service-Weekday-10-A-IB-1204-5762be0,10,Reduced_Service,1,10-A-IB,To Downtown Station,10,0,0,,
Weekday-Weekday-43-A-OB-1330-5777ad3,43,Weekday,0,43-A-OB,To Santa Fe College,43,0,0,,
Saturday-Sa-20-A-IB-0806-578718f,20,Saturday,1,20-A-IB,To Oaks Mall,20,0,0,,
Weekday-Weekday-118-A-OB-1410-578c070,118,Weekday,0,118-A-OB,To Cultural Plaza,118,0,0,,
Sunday-Su-126-A-OB-1340-57bdd94,126,Sunday,0,126-A-OB,To Lakeside,126,0,0,,
Reduced_Service-Weekday-7-A-IB-0730-57be79a,7,Reduced_Service,1,7-A-IB,To Downtown Station,7,0,0,,
Weekday-Weekday-38-A-IB-1154-57c7e19,38,Weekday,1,38-A-IB,To The Hub,38,0,0,,
Reduced_Service-Weekday-6-A-IB-1928-57cf833,6,Reduced_Service,1,6-A-IB,To Downtown Station,6,0,0,,
Reduced_Service-Weekday-75-A-IB-1800-582d23f,75,Reduced_Service,1,75-A-IB,To Oaks Mall,75,0,0,,
Weekday-Weekday-38-A-IB-1418-5841b6a,38,Weekday,1,38-A-IB,To The Hub,38,0,0,,
Weekday-Weekday-7-A-OB-1600-5844a35,7,Weekday,0,7-A-OB,To Eastwood Meadows,7,0,0,,
Weekday-Weekday-23-A-OB-1130-58abdb6,23,Weekday,0,23-A-OB,To Santa Fe College,23,0,0,,
Weekday-Weekday-1-A-OB-1306-58af137,1,Weekday,0,1-A-OB,To Butler Plaza,1,0,0,,
Saturday-Sa-37-A-OB-1555-58b3c84,37,Saturday,0,37-A-OB,To Butler Plaza,37,0,0,,
Reduced_Service-Weekday-37-A-OB-1255-58c2c69,37,Reduced_Service,0,37-A-OB,To Butler Plaza,37,0,0,,
Reduced_Service-Weekday-1-A-IB-1227-58ef156,1,Reduced_Service,1,1-A-IB,To Downtown Station,1,0,0,,
Saturday-Sa-12-A-OB-0920-59031e5,12,Saturday,0,12-A-OB,To Dollar General,12,0,0,,
Sunday-Su-13-A-OB-1400-591b271,13,Sunday,0,13-A-OB,To Alight Apts,13,0,0,,
Weekday-Weekday-7-A-IB-1030-592b8f9,7,Weekday,1,7-A-IB,To Downtown Station,7,0,0,,
Reduced_Service-Weekday-17-A-IB-1812-593857b,17,Reduced_Service,1,17-A-IB,To Beaty Towers,17,0,0,,
Weekday-Weekday-118-A-IB-1115-595d025,118,Weekday,1,118-A-IB,To The Hub,118,0,0,,
Saturday-Sa-7-A-OB-1000-596149f,7,Saturday,0,7-A-OB,To Eastwood Meadows,7,0,0,,
Sunday-Su-126-A-OB-1220-59711e8,126,Sunday,0,126-A-OB,To Lakeside,126,0,0,,
Reduced_Service-Weekday-23-A-OB-1830-59a70da,23,Reduced_Service,0,23-A-OB,To Santa Fe College,23,0,0,,
Weekday-Weekday-20-A-OB-0830-59d4423,20,Weekday,0,20-A-OB,To Reitz Union,20,0,0,,
Saturday-Sa-20-A-IB-0918-59df227,20,Saturday,1,20-A-IB,To Oaks Mall,20,0,0,,
Reduced_Service-Weekday-9-A-IB-1537-59e1650,9,Reduced_Service,1,9-A-IB,To The Hub,9,0,0,,
Weekday-Weekday-8-A-OB-0905-5a09e03,8,Weekday,0,8-A-OB,To N Walmart,8,0,0,,
Saturday-Sa-5-A-OB-0930-5a1cfee,5,Saturday,0,5-A-OB,To Oaks Mall,5,0,0,,
Saturday-Sa-5-A-OB-1450-5a80738,5,Saturday,0,5-A-OB,To Oaks Mall,5,0,0,,
Weekday-Weekday-9-A-IB-0700-5a816de,9,Weekday,1,9-A-IB,To The Hub,9,0,0,,
Saturday-Sa-26-A-OB-1300-5a920f2,26,Saturday,0,26-A-OB,To Airport,26,0,0,,
Weekday-Weekday-20-A-IB-1818-5a9c123,20,Weekday,1,20-A-IB,To Oaks Mall,20,0,0,,
Sunday-Su-75-A-IB-1700-5ab34a5,75,Sunday,1,75-A-IB,To Oaks Mall,75,0,0,,
Saturday-Sa-13-A-IB-1130-5ab3f01,13,Saturday,1,13-A-IB,To US 441,13,0,0,,
Weekday-Weekday-13-A-IB-0757-5ab84d2,13,Weekday,1,13-A-IB,To US 441,13,0,0,,
Weekday-Weekday-75-A-IB-0900-5abb4b8,75,Weekday,1,75-A-IB,To Oaks Mall,75,0,0,,
Saturday-Sa-38-A-IB-0942-5ae7dae,38,Saturday,1,38-A-IB,To The Hub,38,0,0,,
Reduced_Service-Weekday-33-A-OB-1400-5afa8d9,33,Reduced_Service,0,33-A-OB,To The Hub,33,0,0,,
Weekday-Weekday-17-A-IB-1532-5b0deab,17,Weekday,1,17-A-IB,To Beaty Towers,17,0,0,,
Reduced_Service-Weekday-7-A-OB-1700-5b174aa,7,Reduced_Service,0,7-A-OB,To Eastwood Meadows,7,0,0,,
Weekday-Weekday-12-A-OB-1535-5b26739,12,Weekday,0,12-A-OB,To Dollar General,12,0,0,,
Saturday-Sa-1-A-IB-1227-5b2a6bf,1,Saturday,1,1-A-IB,To Downtown Station,1,0,0,,
Saturday-Sa-37-A-OB-0655-5b2c663,37,Saturday,0,37-A-OB,To Butler Plaza,37,0,0,,
Saturday-Sa-15-A-IB-0827-5b2efea,15,Saturday,1,15-A-IB,To Downtown Station,13,0,0,,
Sunday-Su-15-A-OB-1640-5b382df,15,Sunday,0,15-A-OB,To NW 13th St,15,0,0,,
Weekday-Weekday-23-A-OB-1330-5b469ef,23,Weekday,0,23-A-OB,To Santa Fe College,23,0,0,,
Reduced_Service-Weekday-1-A-IB-1339-5b4d269,1,Reduced_Service,1,1-A-IB,To Downtown Station,1,0,0,,
Weekday-Weekday-9-A-IB-0915-5b672f1,9,Weekday,1,9-A-IB,To The Hub,9,0,0,,
Saturday-Sa-13-A-OB-0950-5b79c8b,13,Saturday,0,13-A-OB,To Alight Apts,13,0,0,,
Reduced_Service-Weekday-75-A-IB-0730-5b851e4,75,Reduced_Service,1,75-A-IB,To Oaks Mall,75,0,0,,
Reduced_Service-Weekday-5-A-OB-1530-5b88e89,5,Reduced_Service,0,5-A-OB,To Oaks Mall,5,0,0,,
Saturday-Sa-33-A-OB-0810-5b8e143,33,Saturday,0,33-A-OB,To The Hub,33,0,0,,
Weekday-Weekday-78-A-OB-1230-5b8fcc6,78,Weekday,0,78-A-OB,To Butler Plaza,78,0,0,,
Saturday-Sa-11-A-IB-1030-5ba839b,11,Saturday,1,11-A-IB,To Downtown Station,11,0,0,,
Weekday-Weekday-13-A-OB-1617-5bc302b,13,Weekday,0,13-A-OB,To Alight Apts,13,0,0,,
Saturday-Sa-20-A-IB-1254-5bdac27,20,Saturday,1,20-A-IB,To Oaks Mall,20,0,0,,
Weekday-Weekday-33-A-OB-2105-5be0b4e,33,Weekday,0,33-A-OB,To The Hub,33,0,0,,
Weekday-Weekday-23-A-IB-1530-5bfcd31,23,Weekday,1,23-A-IB,To Butler Plaza,23,0,0,,
Reduced_Service-Weekday-9-A-IB-1000-5bfddd7,9,Reduced_Service,1,9-A-IB,To The Hub,9,0,0,,
Sunday-Su-37-A-IB-1030-5c09cac,37,Sunday,1,37-A-IB,To Reitz Union,37,0,0,,
Reduced_Service-Weekday-20-A-OB-1142-5c1c890,20,Reduced_Service,0,20-A-OB,To Reitz Union,20,0,0,,
Weekday-Weekday-37-A-OB-1855-5c1f375,37,Weekday,0,37-A-OB,To Butler Plaza,37,0,0,,
Saturday-Sa-3-A-IB-0830-5c2a791,3,Saturday,1,3-A-IB,To Downtown Station,3,0,0,,
Reduced_Service-Weekday-12-A-IB-1322-5c4522a,12,Reduced_Service,1,12-A-IB,To The Hub,12,0,0,,
Weekday-Weekday-13-A-IB-1437-5c528f0,13,Weekday,1,13-A-IB,To US 441,13,0,0,,
Sunday-Su-8-A-OB-1720-5c9ec26,8,Sunday,0,8-A-OB,To N Walmart,8,0,0,,
Weekday-Weekday-13-A-IB-1732-5cb54a3,13,Weekday,1,13-A-IB,To US 441,13,0,0,,
Saturday-Sa-12-A-OB-0950-5cc5959,12,Saturday,0,12-A-OB,To Dollar General,12,0,0,,
Saturday-Sa-8-A-IB-1500-5cccbc4,8,Saturday,1,8-A-IB,To UF Health,8,0,0,,
Weekday-Weekday-12-A-IB-0952-5ce8cb3,12,Weekday,1,12-A-IB,To The Hub,12,0,0,,
Weekday-Weekday-37-A-IB-2030-5ceaffe,37,Weekday,1,37-A-IB,To Reitz Union,37,0,0,,
Saturday-Sa-17-A-OB-0750-5cfe174,17,Saturday,0,17-A-OB,To Downtown Station,17,0,0,,
Weekday-Weekday-37-A-OB-0725-5d126e4,37,Weekday,0,37-A-OB,To Butler Plaza,37,0,0,,
Saturday-Sa-33-A-IB-1200-5d3b999,33,Saturday,1,33-A-IB,To Butler Plaza,33,0,0,,
Reduced_Service-Weekday-9-A-OB-1045-5d4642e,9,Reduced_Service,0,9-A-OB,To Hunters Run,9,0,0,,
Reduced_Service-Weekday-23-A-OB-1030-5d89deb,23,Reduced_Service,0,23-A-OB,To Santa Fe College,23,0,0,,
Weekday-Weekday-118-A-IB-1200-5d972c5,118,Weekday,1,118-A-IB,To The Hub,118,0,0,,
Reduced_Service-Weekday-37-A-OB-2025-5da00b7,37,Reduced_Service,0,37-A-OB,To Butler Plaza,37,0,0,,
Reduced_Service-Weekday-9-A-OB-1945-5db28d6,9,Reduced_Service,0,9-A-OB,To Hunters Run,9,0,0,,
Weekday-Weekday-15-A-OB-1715-5dcde14,15,Weekday,0,15-A-OB,To NW 13th St,15,0,0,,
Reduced_Service-Weekday-17-A-IB-2012-5dd5a91,17,Reduced_Service,1,17-A-IB,To Beaty Towers,17,0,0,,
Sunday-Su-12-A-IB-1152-5df078b,12,Sunday,1,12-A-IB,To The Hub,12,0,0,,
Sunday-Su-43-A-OB-1500-5df2478,43,Sunday,0,43-A-OB,To Santa Fe College,43,0,0,,
Reduced_Service-Weekday-5-A-IB-1532-5e5676d,5,Reduced_Service,1,5-A-IB,To Downtown Station,5,0,0,,
Sunday-Su-17-A-OB-1110-5e590e7,17,Sunday,0,17-A-OB,To Downtown Station,17,0,0,,
Weekday-Weekday-12-A-OB-1305-5e5fc69,12,Weekday,0,12-A-OB,To Dollar General,12,0,0,,
Reduced_Service-Weekday-9-A-IB-1322-5e616a9,9,Reduced_Service,1,9-A-IB,To The Hub,9,0,0,,
Weekday-Weekday-12-A-OB-1220-5e9a0ae,12,Weekday,0,12-A-OB,To Dollar General,12,0,0,,
Weekday-Weekday-13-A-OB-1655-5ebb2da,13,Weekday,0,13-A-OB,To Alight Apts,13,0,0,,
Saturday-Sa-15-A-IB-1027-5f28bdb,15,Saturday,1,15-A-IB,To Downtown Station,13,0,0,,
Weekday-Weekday-1-A-OB-0818-5f28f86,1,Weekday,0,1-A-OB,To Butler Plaza,1,0,0,,
Weekday-Weekday-11-A-IB-0830-5f35e2e,11,Weekday,1,11-A-IB,To Downtown Station,11,0,0,,
Reduced_Service-Weekday-10-A-IB-1054-5f4ba6d,10,Reduced_Service,1,10-A-IB,To Downtown Station,10,0,0,,
Saturday-Sa-17-A-IB-1412-5f50830,17,Saturday,1,17-A-IB,To Beaty Towers,17,0,0,,
Sunday-Su-126-A-IB-1400-5f5e380,126,Sunday,1,126-A-IB,To Sorority Row,126,0,0,,
Reduced_Service-Weekday-12-A-OB-1650-5f6dcc8,12,Reduced_Service,0,12-A-OB,To Dollar General,12,0,0,,
Reduced_Service-Weekday-9-A-OB-1815-5f7b317,9,Reduced_Service,0,9-A-OB,To Hunters Run,9,0,0,,
Weekday-Weekday-75-A-IB-1400-5f81030,75,Weekday,1,75-A-IB,To Oaks Mall,75,0,0,,
Saturday-Sa-37-A-IB-1800-5f88aaa,37,Saturday,1,37-A-IB,To Reitz Union,37,0,0,,
Sunday-Su-15-A-OB-1420-5f9240a,15,Sunday,0,15-A-OB,To NW 13th St,15,0,0,,
Sunday-Su-20-A-IB-1106-5fa7b9c,20,Sunday,1,20-A-IB,To Oaks Mall,20,0,0,,
Weekday-Weekday-13-A-IB-1015-5fba877,13,Weekday,1,13-A-IB,To US 441,13,0,0,,
Reduced_Service-Weekday-9-A-IB-1045-5fd5f9e,9,Reduced_Service,1,9-A-IB,To The Hub,9,0,0,,
Reduced_Service-Weekday-37-A-OB-1855-5fd793a,37,Reduced_Service,0,37-A-OB,To Butler Plaza,37,0,0,,
Weekday-Weekday-37-A-OB-1710-5fdbec4,37,Weekday,0,37-A-OB,To Butler Plaza,37,0,0,,
Weekday-Weekday-20-A-IB-1518-5fe3cdb,20,Weekday,1,20-A-IB,To Oaks Mall,20,0,0,,
Weekday-Weekday-9-A-IB-1500-5ff2065,9,Weekday,1,9-A-IB,To The Hub,9,0,0,,
Saturday-Sa-20-A-OB-1442-5ffd319,20,Saturday,0,20-A-OB,To Reitz Union,20,0,0,,
Sunday-Su-8-A-IB-1330-600d70a,8,Sunday,1,8-A-IB,To UF Health,8,0,0,,
Weekday-Weekday-20-A-OB-1230-6034d95,20,Weekday,0,20-A-OB,To Reitz Union,20,0,0,,
Saturday-Sa-15-A-OB-0800-603f515,15,Saturday,0,15-A-OB,To NW 13th St,13,0,0,,
Reduced_Service-Weekday-9-A-OB-1515-6040b4c,9,Reduced_Service,0,9-A-OB,To Hunters Run,9,0,0,,
Weekday-Weekday-23-A-IB-1630-6047277,23,Weekday,1,23-A-IB,To Butler Plaza,23,0,0,,
Weekday-Weekday-9-A-IB-1200-6061b09,9,Weekday,1,9-A-IB,To The Hub,9,0,0,,
Sunday-Su-33-A-OB-1720-606474e,33,Sunday,0,33-A-OB,To The Hub,33,0,0,,
Weekday-Weekday-12-A-IB-1022-60cbe89,12,Weekday,1,12-A-IB,To The Hub,12,0,0,,
Weekday-Weekday-26-A-OB-1900-60d0808,26,Weekday,0,26-A-OB,To Airport,26,0,0,,
Sunday-Su-12-A-IB-1352-60f1627,12,Sunday,1,12-A-IB,To The Hub,12,0,0,,
Reduced_Service-Weekday-15-A-IB-0927-60fff40,15,Reduced_Service,1,15-A-IB,To Downtown Station,15,0,0,,
Weekday-Weekday-20-A-IB-1342-6123c9d,20,Weekday,1,20-A-IB,To Oaks Mall,20,0,0,,
